Annotation Cluster 1	Enrichment Score: 2.4259239718053256
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0042303~molting cycle	4	4.25531914893617	0.00258131214721302	85289, 728224, 100132386, 85290	48	97	16650	14.304123711340205	0.9799191772301009	0.8582931802279823	4.207546848173749
GOTERM_BP_FAT	GO:0042633~hair cycle	4	4.25531914893617	0.00258131214721302	85289, 728224, 100132386, 85290	48	97	16650	14.304123711340205	0.9799191772301009	0.8582931802279823	4.207546848173749
GOTERM_BP_FAT	GO:0007568~aging	5	5.319148936170213	0.00791675188851642	85289, 728224, 100132386, 57817, 85290	48	280	16650	6.194196428571429	0.9999939639618438	0.9504335296033511	12.382588121687588

Annotation Cluster 2	Enrichment Score: 1.102030645776167
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	5	5.319148936170213	0.04281177855035708	3039, 4496, 712, 3040, 57817	48	469	16650	3.6980277185501067	1.0	0.950568999162545	51.69860382880967
GOTERM_BP_FAT	GO:1990267~response to transition metal nanoparticle	3	3.1914893617021276	0.05348850848704626	4496, 712, 57817	48	132	16650	7.883522727272727	1.0	0.931520656226953	59.91880316568287
GOTERM_BP_FAT	GO:0010038~response to metal ion	3	3.1914893617021276	0.21581633073570064	4496, 712, 57817	48	308	16650	3.3786525974025974	1.0	0.9816016280718308	98.24602875572432

Annotation Cluster 3	Enrichment Score: 0.8040863206319275
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006955~immune response	11	11.702127659574469	0.010090083462524215	4332, 712, 3561, 909, 6358, 2205, 245937, 57817, 6348, 7940, 2214	48	1551	16650	2.460106382978723	0.9999997808909061	0.9534272287785832	15.520758474077134
GOTERM_BP_FAT	GO:0002682~regulation of immune system process	10	10.638297872340425	0.01369492035284865	3820, 4332, 712, 121504, 909, 914, 2205, 6348, 7940, 2214	48	1378	16650	2.517235123367199	0.99999999911887	0.9491332158610275	20.494134889817428
GOTERM_BP_FAT	GO:0006952~defense response	9	9.574468085106384	0.06030975233406955	51738, 4332, 712, 6358, 6039, 2205, 245937, 57817, 6348	48	1518	16650	2.056571146245059	1.0	0.942162571751062	64.46153432504276
GOTERM_BP_FAT	GO:0050776~regulation of immune response	6	6.382978723404255	0.1130074889897267	3820, 4332, 712, 909, 2205, 2214	48	912	16650	2.2820723684210527	1.0	0.9673228103871269	86.39065957930777
GOTERM_BP_FAT	GO:0002684~positive regulation of immune system process	6	6.382978723404255	0.13244828734321235	4332, 712, 914, 2205, 6348, 2214	48	960	16650	2.16796875	1.0	0.9737766504542031	90.58615533253185
