Annotation Cluster 1	Enrichment Score: 1.7331336474962813
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0003416~endochondral bone growth	3	4.054054054054054	0.0018210376453271099	54796, 1311, 4880	60	18	16650	46.25	0.951827600969158	0.7805178844852229	3.019939578138642
GOTERM_BP_FAT	GO:0098868~bone growth	3	4.054054054054054	0.002251148646777685	54796, 1311, 4880	60	20	16650	41.62500000000001	0.9764854050345799	0.7135079989464753	3.720587713660839
GOTERM_BP_FAT	GO:0048589~developmental growth	6	8.108108108108109	0.05514934091140915	51738, 54796, 2258, 51299, 1311, 4880	60	583	16650	2.855917667238422	1.0	0.9910830614607399	61.49530353692081
GOTERM_BP_FAT	GO:0035265~organ growth	3	4.054054054054054	0.08597051834668652	54796, 1311, 4880	60	138	16650	6.032608695652174	1.0	0.9974793579606998	77.96056910983869
GOTERM_BP_FAT	GO:0040007~growth	7	9.45945945945946	0.11110121126427187	51738, 54796, 55540, 2258, 51299, 1311, 4880	60	932	16650	2.084227467811159	1.0	0.9978106240198261	86.21206989098611

Annotation Cluster 2	Enrichment Score: 1.5884452126278223
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0031424~keratinization	4	5.405405405405405	7.359161579067799E-4	7053, 448835, 353132, 353133	60	50	16650	22.2	0.706246793059359	0.706246793059359	1.2309115415736205
GOTERM_BP_FAT	GO:0030216~keratinocyte differentiation	4	5.405405405405405	0.008651885539960264	7053, 448835, 353132, 353133	60	119	16650	9.327731092436974	0.9999994747432107	0.9730788927222626	13.600763331699106
GOTERM_BP_FAT	GO:0018149~peptide cross-linking	3	4.054054054054054	0.016817215107278367	7053, 353132, 353133	60	56	16650	14.866071428571429	0.9999999999994461	0.9565332111452225	24.823864078411273
GOTERM_BP_FAT	GO:0009913~epidermal cell differentiation	4	5.405405405405405	0.025228845234183266	7053, 448835, 353132, 353133	60	178	16650	6.235955056179775	1.0	0.9857634700518468	34.94207850097856
GOTERM_BP_FAT	GO:0030855~epithelial cell differentiation	6	8.108108108108109	0.048796710306164594	7053, 168667, 448835, 353132, 353133, 947	60	563	16650	2.957371225577265	1.0	0.9925296018310259	56.90032267272193
GOTERM_BP_FAT	GO:0043588~skin development	4	5.405405405405405	0.05120299355500022	7053, 448835, 353132, 353133	60	236	16650	4.703389830508474	1.0	0.9899801285894484	58.69837408678122
GOTERM_BP_FAT	GO:0008544~epidermis development	4	5.405405405405405	0.09025404593555267	7053, 448835, 353132, 353133	60	300	16650	3.7	1.0	0.9976509703417782	79.63527604774403
GOTERM_BP_FAT	GO:0060429~epithelium development	6	8.108108108108109	0.3218808701450165	7053, 168667, 448835, 353132, 353133, 947	60	1060	16650	1.5707547169811322	1.0	0.9995850554260378	99.85481638974647

Annotation Cluster 3	Enrichment Score: 0.9873285695081747
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	4	5.405405405405405	0.007589375381926529	149461, 8516, 3117, 947	21	142	6879	9.227364185110662	0.39517081624909234	0.39517081624909234	7.4936339000991055
GOTERM_BP_FAT	GO:0007155~cell adhesion	13	17.56756756756757	0.014698194669766433	149461, 1306, 7130, 401138, 8516, 3117, 7704, 869, 27255, 1311, 947, 5801, 64405	60	1699	16650	2.123307828134197	0.9999999999800805	0.9703976874681683	22.0510059991881
GOTERM_BP_FAT	GO:0022610~biological adhesion	13	17.56756756756757	0.015083640735834451	149461, 1306, 7130, 401138, 8516, 3117, 7704, 869, 27255, 1311, 947, 5801, 64405	60	1705	16650	2.1158357771260996	0.9999999999896123	0.9576293604718353	22.562436396454288
GOTERM_BP_FAT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	3	4.054054054054054	0.19472720793550596	149461, 64405, 869	60	229	16650	3.6353711790393013	1.0	0.9994512706052531	97.38422918185525
GOTERM_BP_FAT	GO:0098609~cell-cell adhesion	7	9.45945945945946	0.2291017794963418	149461, 8516, 3117, 64405, 7704, 869, 947	60	1164	16650	1.6688144329896908	1.0	0.9994975340186995	98.74438832488799
GOTERM_BP_FAT	GO:0016337~single organismal cell-cell adhesion	4	5.405405405405405	0.4772183100824149	8516, 3117, 7704, 947	60	725	16650	1.5310344827586209	1.0	0.9998662409790172	99.99817583348926
GOTERM_BP_FAT	GO:0098602~single organism cell adhesion	4	5.405405405405405	0.5257668132036323	8516, 3117, 7704, 947	60	779	16650	1.4249037227214378	1.0	0.9998590929238126	99.99964605364336
